N,V,N_dv_0,V_dv_0,N_dn_0,V_dn_0,Ndt,Vdt,N_y_dt,V_x_dt
0.122011,,,,,,,,,
0.122044,,,,,,,,,
0.122078,,,,,,,,,
0.122111,,,,,,,,,
0.122144,,,,,,,,,
0.122178,,,,,,,,,
0.122211,,,,,,,,,
0.122244,,,,,,,,,
0.122278,,,,,,,,,
0.122311,,,,,,,,,
0.122344,,,,,,,,,
0.122378,,,,,,,,,
0.122411,,,,,,,,,
0.122444,,,,,,,,,
0.122478,,,,,,,,,
0.122511,,,,,,,,,
0.122544,,,,,,,,,
0.122578,,,,,,,,,
0.122611,,,,,,,,,
0.122644,,,,,,,,,
0.122678,,,,,,,,,
0.122711,,,,,,,,,
0.122744,,,,,,,,,
0.122778,,,,,,,,,
0.122811,,,,,,,,,
0.122844,,,,,,,,,
0.122878,,,,,,,,,
0.122911,,,,,,,,,
0.122944,,,,,,,,,
0.122978,,,,,,,,,
0.123011,,,,,,,,,
0.123044,,,,,,,,,
0.123078,,,,,,,,,
0.123111,,,,,,,,,
0.123144,,,,,,,,,
0.123178,,,,,,,,,
0.123211,,,,,,,,,
0.123244,,,,,,,,,
0.123278,,,,,,,,,
0.123311,,,,,,,,,
0.123344,,,,,,,,,
0.123378,,,,,,,,,
0.123411,,,,,,,,,
0.123444,,,,,,,,,
0.123478,,,,,,,,,
0.123511,,,,,,,,,
0.123544,,,,,,,,,
0.123578,,,,,,,,,
0.123611,,,,,,,,,
0.123644,,,,,,,,,
0.123678,,,,,,,,,
0.123711,,,,,,,,,
0.123744,,,,,,,,,
0.123778,,,,,,,,,
0.123811,,,,,,,,,
0.123844,,,,,,,,,
0.123878,,,,,,,,,
0.123911,,,,,,,,,
0.123944,,,,,,,,,
0.123978,,,,,,,,,
0.124011,,,,,,,,,
0.124044,,,,,,,,,
0.124078,,,,,,,,,
0.124111,,,,,,,,,
0.124144,,,,,,,,,
0.124178,,,,,,,,,
0.124211,,,,,,,,,
0.124244,,,,,,,,,
0.124278,,,,,,,,,
0.124311,,,,,,,,,
0.124344,,,,,,,,,
0.124378,,,,,,,,,
0.124411,,,,,,,,,
0.124444,,,,,,,,,
0.124478,,,,,,,,,
0.124511,,,,,,,,,
0.124544,,,,,,,,,
0.124578,,,,,,,,,
0.124611,,,,,,,,,
0.124644,,,,,,,,,
0.124678,,,,,,,,,
0.124711,,,,,,,,,
0.124744,,,,,,,,,
0.124778,,,,,,,,,
0.124811,,,,,,,,,
0.124844,,,,,,,,,
0.124878,,,,,,,,,
0.124911,,,,,,,,,
0.124944,,,,,,,,,
0.124978,,,,,,,,,
0.125011,,,,,,,,,
0.125044,,,,,,,,,
0.125078,,,,,,,,,
0.125111,,,,,,,,,
0.125144,,,,,,,,,
0.125178,,,,,,,,,
0.125211,,,,,,,,,
0.125244,,,,,,,,,
0.125278,,,,,,,,,
0.125311,,,,,,,,,
0.125344,,,,,,,,,
0.125378,,,,,,,,,
0.125411,,,,,,,,,
0.125444,,,,,,,,,
0.125478,,,,,,,,,
0.125511,,,,,,,,,
0.125544,,,,,,,,,
0.125578,,,,,,,,,
0.125611,,,,,,,,,
0.125644,,,,,,,,,
0.125678,,,,,,,,,
0.125711,,,,,,,,,
0.125744,,,,,,,,,
0.125778,,,,,,,,,
0.125811,,,,,,,,,
0.125844,,,,,,,,,
0.125878,,,,,,,,,
0.125911,,,,,,,,,
0.125944,,,,,,,,,
0.125978,,,,,,,,,
0.126011,,,,,,,,,
0.126044,,,,,,,,,
0.126078,,,,,,,,,
0.126111,,,,,,,,,
0.126144,,,,,,,,,
0.126178,,,,,,,,,
0.126211,,,,,,,,,
0.126244,,,,,,,,,
0.126278,,,,,,,,,
0.126311,,,,,,,,,
0.126344,,,,,,,,,
0.126378,,,,,,,,,
0.126411,,,,,,,,,
0.126444,,,,,,,,,
0.126478,,,,,,,,,
0.126511,,,,,,,,,
0.126544,,,,,,,,,
0.126578,,,,,,,,,
0.126611,,,,,,,,,
0.126644,,,,,,,,,
0.126678,,,,,,,,,
0.126711,,,,,,,,,
0.126744,,,,,,,,,
0.126778,,,,,,,,,
0.126811,,,,,,,,,
0.126844,,,,,,,,,
0.126878,,,,,,,,,
0.126911,,,,,,,,,
0.126944,,,,,,,,,
0.126978,,,,,,,,,
0.127011,,,,,,,,,
0.127044,,,,,,,,,
0.127078,,,,,,,,,
0.127111,,,,,,,,,
0.127144,,,,,,,,,
0.127178,,,,,,,,,
0.127211,,,,,,,,,
0.127244,,,,,,,,,
0.127278,,,,,,,,,
0.127311,,,,,,,,,
0.127344,,,,,,,,,
0.127378,,,,,,,,,
0.127411,,,,,,,,,
0.127444,,,,,,,,,
0.127478,,,,,,,,,
0.127511,,,,,,,,,
0.127544,,,,,,,,,
0.127578,,,,,,,,,
0.127611,,,,,,,,,
0.127644,,,,,,,,,
0.127678,,,,,,,,,
0.127711,,,,,,,,,
0.127744,,,,,,,,,
0.127778,,,,,,,,,
0.127811,,,,,,,,,
0.127844,,,,,,,,,
0.127878,,,,,,,,,
0.127911,,,,,,,,,
0.127944,,,,,,,,,
0.127978,,,,,,,,,
0.128011,,,,,,,,,
0.128044,,,,,,,,,
0.128078,,,,,,,,,
0.128111,,,,,,,,,
0.128144,,,,,,,,,
0.128178,,,,,,,,,
0.128211,,,,,,,,,
0.128244,,,,,,,,,
0.128278,,,,,,,,,
0.128311,,,,,,,,,
0.128344,,,,,,,,,
0.128378,,,,,,,,,
0.128411,,,,,,,,,
0.128444,,,,,,,,,
0.128478,,,,,,,,,
0.128511,,,,,,,,,
0.128544,,,,,,,,,
0.128578,,,,,,,,,
0.128611,,,,,,,,,
0.128644,,,,,,,,,
0.128678,,,,,,,,,
0.128711,,,,,,,,,
0.128744,,,,,,,,,
0.128778,,,,,,,,,
0.128811,,,,,,,,,
0.128844,,,,,,,,,
0.128878,,,,,,,,,
0.128911,,,,,,,,,
0.128944,,,,,,,,,
0.128978,,,,,,,,,
0.129011,,,,,,,,,
0.129044,,,,,,,,,
0.129078,,,,,,,,,
0.129111,,,,,,,,,
0.129144,,,,,,,,,
0.129178,,,,,,,,,
0.129211,,,,,,,,,
0.129244,,,,,,,,,
0.129278,,,,,,,,,
0.129311,,,,,,,,,
0.129344,,,,,,,,,
0.129378,,,,,,,,,
0.129411,,,,,,,,,
0.129444,,,,,,,,,
0.129478,,,,,,,,,
0.129511,,,,,,,,,
0.129544,,,,,,,,,
0.129578,,,,,,,,,
0.129611,,,,,,,,,
0.129644,,,,,,,,,
0.129678,,,,,,,,,
0.129711,,,,,,,,,
0.129744,,,,,,,,,
0.129778,,,,,,,,,
0.129811,,,,,,,,,
0.129844,,,,,,,,,
0.129878,,,,,,,,,
0.129911,,,,,,,,,
0.129944,,,,,,,,,
0.129978,,,,,,,,,
0.130011,,,,,,,,,
0.130044,,,,,,,,,
0.130078,,,,,,,,,
0.130111,,,,,,,,,
0.130144,,,,,,,,,
0.130178,,,,,,,,,
0.130211,,,,,,,,,
0.130244,,,,,,,,,
0.130278,,,,,,,,,
0.130311,,,,,,,,,
0.130344,,,,,,,,,
0.130378,,,,,,,,,
0.130411,,,,,,,,,
0.130444,,,,,,,,,
0.130478,,,,,,,,,
0.130511,,,,,,,,,
0.130544,,,,,,,,,
0.130578,,,,,,,,,
0.130611,,,,,,,,,
0.130644,,,,,,,,,
0.130678,,,,,,,,,
0.130711,,,,,,,,,
0.130744,,,,,,,,,
0.130778,,,,,,,,,
0.130811,,,,,,,,,
0.130844,,,,,,,,,
0.130878,,,,,,,,,
0.130911,,,,,,,,,
0.130944,,,,,,,,,
0.130978,,,,,,,,,
0.131011,,,,,,,,,
0.131044,,,,,,,,,
0.131078,,,,,,,,,
0.131111,,,,,,,,,
0.131144,,,,,,,,,
0.131178,,,,,,,,,
0.131211,,,,,,,,,
0.131244,,,,,,,,,
0.131278,,,,,,,,,
0.131311,,,,,,,,,
0.131344,,,,,,,,,
0.131378,,,,,,,,,
0.131411,,,,,,,,,
0.131444,,,,,,,,,
0.131478,,,,,,,,,
0.131511,,,,,,,,,
0.131544,,,,,,,,,
0.131578,,,,,,,,,
0.131611,,,,,,,,,
0.131644,,,,,,,,,
0.131678,,,,,,,,,
0.131711,,,,,,,,,
0.131744,,,,,,,,,
0.131778,,,,,,,,,
0.131811,,,,,,,,,
0.131844,,,,,,,,,
0.131878,,,,,,,,,
0.131911,,,,,,,,,
0.131944,,,,,,,,,
0.131978,,,,,,,,,
0.132011,,,,,,,,,
0.132044,,,,,,,,,
0.132078,,,,,,,,,
0.132111,,,,,,,,,
0.132144,,,,,,,,,
0.132178,,,,,,,,,
0.132211,,,,,,,,,
0.132244,,,,,,,,,
0.132278,,,,,,,,,
0.132311,,,,,,,,,
0.132344,,,,,,,,,
0.132378,,,,,,,,,
0.132411,,,,,,,,,
0.132444,,,,,,,,,
0.132478,,,,,,,,,
0.132511,,,,,,,,,
0.132544,,,,,,,,,
0.132578,,,,,,,,,
0.132611,,,,,,,,,
0.132644,,,,,,,,,
0.132678,,,,,,,,,
0.132711,,,,,,,,,
0.132744,,,,,,,,,
0.132778,,,,,,,,,
0.132811,,,,,,,,,
0.132844,,,,,,,,,
0.132878,,,,,,,,,
0.132911,,,,,,,,,
0.132944,,,,,,,,,
0.132978,,,,,,,,,
0.133011,,,,,,,,,
0.133044,,,,,,,,,
0.133078,,,,,,,,,
0.133111,,,,,,,,,
0.133144,,,,,,,,,
0.133178,,,,,,,,,
0.133211,,,,,,,,,
0.133244,,,,,,,,,
0.133278,,,,,,,,,
0.133311,,,,,,,,,
0.133344,,,,,,,,,
0.133378,,,,,,,,,
0.133411,,,,,,,,,
0.133444,,,,,,,,,
0.133478,,,,,,,,,
0.133511,,,,,,,,,
0.133544,,,,,,,,,
0.133578,,,,,,,,,
0.133611,,,,,,,,,
0.133644,,,,,,,,,
0.133678,,,,,,,,,
0.133711,,,,,,,,,
0.133744,,,,,,,,,
0.133778,,,,,,,,,
0.133811,,,,,,,,,
0.133844,,,,,,,,,
0.133878,,,,,,,,,
0.133911,,,,,,,,,
0.133944,,,,,,,,,
0.133978,,,,,,,,,
0.134011,,,,,,,,,
0.134044,,,,,,,,,
0.134078,,,,,,,,,
0.134111,,,,,,,,,
0.134144,,,,,,,,,
0.134178,,,,,,,,,
0.134211,,,,,,,,,
0.134244,,,,,,,,,
0.134278,,,,,,,,,
0.134311,,,,,,,,,
0.134344,,,,,,,,,
0.134378,,,,,,,,,
0.134411,,,,,,,,,
0.134444,,,,,,,,,
0.134478,,,,,,,,,
0.134511,,,,,,,,,
0.134544,,,,,,,,,
0.134578,,,,,,,,,
0.134611,,,,,,,,,
0.134644,,,,,,,,,
0.134678,,,,,,,,,
0.134711,,,,,,,,,
0.134744,,,,,,,,,
0.134778,,,,,,,,,
0.134811,,,,,,,,,
0.134844,,,,,,,,,
0.134878,,,,,,,,,
0.134911,,,,,,,,,
0.134944,,,,,,,,,
0.134978,,,,,,,,,
0.135011,,,,,,,,,
0.135044,,,,,,,,,
0.135078,,,,,,,,,
0.135111,,,,,,,,,
0.135144,,,,,,,,,
0.135178,,,,,,,,,
0.135211,,,,,,,,,
0.135244,,,,,,,,,
0.135278,,,,,,,,,
0.135311,,,,,,,,,
0.135344,,,,,,,,,
0.135378,,,,,,,,,
0.135411,,,,,,,,,
0.135444,,,,,,,,,
0.135478,,,,,,,,,
0.135511,,,,,,,,,
0.135544,,,,,,,,,
0.135578,,,,,,,,,
0.135611,,,,,,,,,
0.135644,,,,,,,,,
0.135678,,,,,,,,,
0.135711,,,,,,,,,
0.135744,,,,,,,,,
0.135778,,,,,,,,,
0.135811,,,,,,,,,
0.135844,,,,,,,,,
0.135878,,,,,,,,,
0.135911,,,,,,,,,
0.135944,,,,,,,,,
0.135978,,,,,,,,,
0.136011,,,,,,,,,
0.136044,,,,,,,,,
0.136078,,,,,,,,,
0.136111,,,,,,,,,
0.136144,,,,,,,,,
0.136178,,,,,,,,,
0.136211,,,,,,,,,
0.136244,,,,,,,,,
0.136278,,,,,,,,,
0.136311,,,,,,,,,
0.136344,,,,,,,,,
0.136378,,,,,,,,,
0.136411,,,,,,,,,
0.136444,,,,,,,,,
0.136478,,,,,,,,,
0.136511,,,,,,,,,
0.136544,,,,,,,,,
0.136578,,,,,,,,,
0.136611,,,,,,,,,
0.136644,,,,,,,,,
0.136678,,,,,,,,,
0.136711,,,,,,,,,
0.136744,,,,,,,,,
0.136778,,,,,,,,,
0.136811,,,,,,,,,
0.136844,,,,,,,,,
0.136878,,,,,,,,,
0.136911,,,,,,,,,
0.136944,,,,,,,,,
0.136978,,,,,,,,,
0.137011,,,,,,,,,
0.137044,,,,,,,,,
0.137078,,,,,,,,,
0.137111,,,,,,,,,
0.137144,,,,,,,,,
0.137178,,,,,,,,,
0.137211,,,,,,,,,
0.137244,,,,,,,,,
0.137278,,,,,,,,,
0.137311,,,,,,,,,
0.137344,,,,,,,,,
0.137378,,,,,,,,,
0.137411,,,,,,,,,
0.137444,,,,,,,,,
0.137478,,,,,,,,,
0.137511,,,,,,,,,
0.137544,,,,,,,,,
0.137578,,,,,,,,,
0.137611,,,,,,,,,
0.137644,,,,,,,,,
0.137678,,,,,,,,,
0.137711,,,,,,,,,
0.137744,,,,,,,,,
0.137778,,,,,,,,,
0.137811,,,,,,,,,
0.137844,,,,,,,,,
0.137878,,,,,,,,,
0.137911,,,,,,,,,
0.137944,,,,,,,,,
0.137978,,,,,,,,,
0.138011,,,,,,,,,
0.138044,,,,,,,,,
0.138078,,,,,,,,,
0.138111,,,,,,,,,
0.138144,,,,,,,,,
0.138178,,,,,,,,,
0.138211,,,,,,,,,
0.138244,,,,,,,,,
0.138278,,,,,,,,,
0.138311,,,,,,,,,
0.138344,,,,,,,,,
0.138378,,,,,,,,,
0.138411,,,,,,,,,
0.138444,,,,,,,,,
0.138478,,,,,,,,,
0.138511,,,,,,,,,
0.138544,,,,,,,,,
0.138578,,,,,,,,,
0.138611,,,,,,,,,
0.138644,,,,,,,,,
0.138678,,,,,,,,,
0.138711,,,,,,,,,
0.138744,,,,,,,,,
0.138778,,,,,,,,,
0.138811,,,,,,,,,
0.138844,,,,,,,,,
0.138878,,,,,,,,,
0.138911,,,,,,,,,
0.138944,,,,,,,,,
0.138978,,,,,,,,,
0.139011,,,,,,,,,
0.139044,,,,,,,,,
0.139078,,,,,,,,,
0.139111,,,,,,,,,
0.139144,,,,,,,,,
0.139178,,,,,,,,,
0.139211,,,,,,,,,
0.139244,,,,,,,,,
0.139278,,,,,,,,,
0.139311,,,,,,,,,
0.139344,,,,,,,,,
0.139378,,,,,,,,,
0.139411,,,,,,,,,
0.139444,,,,,,,,,
0.139478,,,,,,,,,
0.139511,,,,,,,,,
0.139544,,,,,,,,,
0.139578,,,,,,,,,
0.139611,,,,,,,,,
0.139644,,,,,,,,,
0.139678,,,,,,,,,
0.139711,,,,,,,,,
0.139744,,,,,,,,,
0.139778,,,,,,,,,
0.139811,,,,,,,,,
0.139844,,,,,,,,,
0.139878,,,,,,,,,
0.139911,,,,,,,,,
0.139944,,,,,,,,,
0.139978,,,,,,,,,
0.140011,,,,,,,,,
0.140044,,,,,,,,,
0.140078,,,,,,,,,
0.140111,,,,,,,,,
0.140144,,,,,,,,,
0.140178,,,,,,,,,
0.140211,,,,,,,,,
0.140244,,,,,,,,,
0.140278,,,,,,,,,
0.140311,,,,,,,,,
0.140344,,,,,,,,,
0.140378,,,,,,,,,
0.140411,,,,,,,,,
0.140444,,,,,,,,,
0.140478,,,,,,,,,
0.140511,,,,,,,,,
0.140544,,,,,,,,,
0.140578,,,,,,,,,
0.140611,,,,,,,,,
0.140644,,,,,,,,,
0.140678,,,,,,,,,
0.140711,,,,,,,,,
0.140744,,,,,,,,,
0.140778,,,,,,,,,
0.140811,,,,,,,,,
0.140844,,,,,,,,,
0.140878,,,,,,,,,
0.140911,,,,,,,,,
0.140944,,,,,,,,,
0.140978,,,,,,,,,
0.141011,,,,,,,,,
0.141044,,,,,,,,,
0.141078,,,,,,,,,
0.141111,,,,,,,,,
0.141144,,,,,,,,,
0.141178,,,,,,,,,
0.141211,,,,,,,,,
0.141244,,,,,,,,,
0.141278,,,,,,,,,
0.141311,,,,,,,,,
0.141344,,,,,,,,,
0.141378,,,,,,,,,
0.141411,,,,,,,,,
0.141444,,,,,,,,,
0.141478,,,,,,,,,
0.141511,,,,,,,,,
0.141544,,,,,,,,,
0.141578,,,,,,,,,
0.141611,,,,,,,,,
0.141644,,,,,,,,,
0.141678,,,,,,,,,
0.141711,,,,,,,,,
0.141744,,,,,,,,,
0.141778,,,,,,,,,
0.141811,,,,,,,,,
0.141844,,,,,,,,,
0.141878,,,,,,,,,
0.141911,,,,,,,,,
0.141944,,,,,,,,,
0.141978,,,,,,,,,
0.142011,,,,,,,,,
0.142044,,,,,,,,,
0.142078,,,,,,,,,
0.142111,,,,,,,,,
0.142144,,,,,,,,,
0.142178,,,,,,,,,
0.142211,,,,,,,,,
0.142244,,,,,,,,,
0.142278,,,,,,,,,
0.142311,,,,,,,,,
0.142344,,,,,,,,,
0.142378,,,,,,,,,
0.142411,,,,,,,,,
0.142444,,,,,,,,,
0.142478,,,,,,,,,
0.142511,,,,,,,,,
0.142544,,,,,,,,,
0.142578,,,,,,,,,
0.142611,,,,,,,,,
0.142644,,,,,,,,,
0.142678,,,,,,,,,
0.142711,,,,,,,,,
0.142744,,,,,,,,,
0.142778,,,,,,,,,
0.142811,,,,,,,,,
0.142844,,,,,,,,,
0.142878,,,,,,,,,
0.142911,,,,,,,,,
0.142944,,,,,,,,,
0.142978,,,,,,,,,
0.143011,,,,,,,,,
0.143044,,,,,,,,,
0.143078,,,,,,,,,
0.143111,,,,,,,,,
0.143144,,,,,,,,,
0.143178,,,,,,,,,
0.143211,,,,,,,,,
0.143244,,,,,,,,,
0.143278,,,,,,,,,
0.143311,,,,,,,,,
0.143344,,,,,,,,,
0.143378,,,,,,,,,
0.143411,,,,,,,,,
0.143444,,,,,,,,,
0.143478,,,,,,,,,
0.143511,,,,,,,,,
0.143544,,,,,,,,,
0.143578,,,,,,,,,
0.143611,,,,,,,,,
0.143644,,,,,,,,,
0.143678,,,,,,,,,
0.143711,,,,,,,,,
0.143744,,,,,,,,,
0.143778,,,,,,,,,
0.143811,,,,,,,,,
0.143844,,,,,,,,,
0.143878,,,,,,,,,
0.143911,,,,,,,,,
0.143944,,,,,,,,,
0.143978,,,,,,,,,
0.144011,,,,,,,,,
0.144044,,,,,,,,,
0.144078,,,,,,,,,
0.144111,,,,,,,,,
0.144144,,,,,,,,,
0.144178,,,,,,,,,
0.144211,,,,,,,,,
0.144244,,,,,,,,,
0.144278,,,,,,,,,
0.144311,,,,,,,,,
0.144344,,,,,,,,,
0.144378,,,,,,,,,
0.144411,,,,,,,,,
0.144444,,,,,,,,,
0.144478,,,,,,,,,
0.144511,,,,,,,,,
0.144544,,,,,,,,,
0.144578,,,,,,,,,
0.144611,,,,,,,,,
0.144644,,,,,,,,,
0.144678,,,,,,,,,
0.144711,,,,,,,,,
0.144744,,,,,,,,,
0.144778,,,,,,,,,
0.144811,,,,,,,,,
0.144844,,,,,,,,,
0.144878,,,,,,,,,
0.144911,,,,,,,,,
0.144944,,,,,,,,,
0.144978,,,,,,,,,
0.145011,,,,,,,,,
0.145044,,,,,,,,,
0.145078,,,,,,,,,
0.145111,,,,,,,,,
0.145144,,,,,,,,,
0.145178,,,,,,,,,
0.145211,,,,,,,,,
0.145244,,,,,,,,,
0.145278,,,,,,,,,
0.145311,,,,,,,,,
0.145344,,,,,,,,,
0.145378,,,,,,,,,
0.145411,,,,,,,,,
0.145444,,,,,,,,,
0.145478,,,,,,,,,
0.145511,,,,,,,,,
0.145544,,,,,,,,,
0.145578,,,,,,,,,
0.145611,,,,,,,,,
0.145644,,,,,,,,,
0.145678,,,,,,,,,
0.145711,,,,,,,,,
0.145744,,,,,,,,,
0.145778,,,,,,,,,
0.145811,,,,,,,,,
0.145844,,,,,,,,,
0.145878,,,,,,,,,
0.145911,,,,,,,,,
0.145944,,,,,,,,,
0.145978,,,,,,,,,
0.146011,,,,,,,,,
0.146044,,,,,,,,,
0.146078,,,,,,,,,
0.146111,,,,,,,,,
0.146144,,,,,,,,,
0.146178,,,,,,,,,
0.146211,,,,,,,,,
0.146244,,,,,,,,,
0.146278,,,,,,,,,
0.146311,,,,,,,,,
0.146344,,,,,,,,,
0.146378,,,,,,,,,
0.146411,,,,,,,,,
0.146444,,,,,,,,,
0.146478,,,,,,,,,
0.146511,,,,,,,,,
0.146544,,,,,,,,,
0.146578,,,,,,,,,
0.146611,,,,,,,,,
0.146644,,,,,,,,,
0.146678,,,,,,,,,
0.146711,,,,,,,,,
0.146744,,,,,,,,,
0.146778,,,,,,,,,
0.146811,,,,,,,,,
0.146844,,,,,,,,,
0.146878,,,,,,,,,
0.146911,,,,,,,,,
0.146944,,,,,,,,,
0.146978,,,,,,,,,
0.147011,,,,,,,,,
0.147044,,,,,,,,,
0.147078,,,,,,,,,
0.147111,,,,,,,,,
0.147144,,,,,,,,,
0.147178,,,,,,,,,
0.147211,,,,,,,,,
0.147244,,,,,,,,,
0.147278,,,,,,,,,
0.147311,,,,,,,,,
0.147344,,,,,,,,,
0.147378,,,,,,,,,
0.147411,,,,,,,,,
0.147444,,,,,,,,,
0.147478,,,,,,,,,
0.147511,,,,,,,,,
0.147544,,,,,,,,,
0.147578,,,,,,,,,
0.147611,,,,,,,,,
0.147644,,,,,,,,,
0.147678,,,,,,,,,
0.147711,,,,,,,,,
0.147744,,,,,,,,,
0.147778,,,,,,,,,
0.147811,,,,,,,,,
